transaction_id,product_id,warehouse_id,supplier_id,date_id,transaction_type,quantity
8131,29,7,23,242,OUT,141
8132,48,18,9,160,IN,144
8133,56,20,23,78,OUT,274
8134,63,21,30,114,IN,474
8135,91,5,1,82,IN,364
8136,94,1,5,21,IN,325
8137,67,7,15,276,ADJUSTMENT,233
8138,44,14,3,294,ADJUSTMENT,152
8139,15,2,8,323,OUT,146
8140,65,24,20,11,ADJUSTMENT,225
8141,39,14,14,165,IN,105
8142,49,17,20,37,IN,39
8143,77,7,22,296,OUT,120
8144,79,3,17,205,IN,372
8145,29,21,30,212,ADJUSTMENT,228
8146,26,2,14,139,ADJUSTMENT,11
8147,23,20,25,294,ADJUSTMENT,72
8148,94,10,28,166,IN,34
8149,41,3,8,298,OUT,379
8150,48,23,24,102,IN,408
8151,92,20,14,232,OUT,240
8152,31,6,17,346,ADJUSTMENT,81
8153,55,9,13,261,ADJUSTMENT,276
8154,76,16,13,214,ADJUSTMENT,203
8155,23,15,1,234,IN,345
8156,11,24,16,157,ADJUSTMENT,102
8157,40,9,21,220,OUT,60
8158,87,9,13,260,IN,30
8159,37,13,13,266,OUT,307
8160,85,6,8,118,ADJUSTMENT,372
8161,9,20,7,132,IN,112
8162,88,21,13,17,IN,385
8163,71,19,19,168,IN,135
8164,18,23,14,54,OUT,347
8165,6,11,19,77,ADJUSTMENT,453
8166,22,15,18,340,IN,255
8167,88,8,1,57,ADJUSTMENT,96
8168,35,9,28,217,OUT,6
8169,32,7,4,346,OUT,19
8170,18,5,25,330,OUT,290
8171,22,19,9,14,OUT,151
8172,37,20,14,356,IN,127
8173,30,17,3,247,IN,52
8174,33,20,21,342,IN,9
8175,45,23,30,55,IN,164
8176,39,10,2,255,IN,463
8177,87,19,25,119,ADJUSTMENT,289
8178,66,10,23,35,ADJUSTMENT,396
8179,9,22,21,36,OUT,411
8180,86,16,17,7,ADJUSTMENT,395
8181,61,25,24,163,ADJUSTMENT,426
8182,1,24,1,131,ADJUSTMENT,61
8183,53,15,16,297,IN,64
8184,74,25,17,320,ADJUSTMENT,236
8185,96,20,16,281,OUT,357
8186,46,3,5,68,IN,434
8187,7,7,16,152,OUT,363
8188,74,22,3,149,OUT,6
8189,44,5,9,282,ADJUSTMENT,493
8190,45,13,30,244,IN,411
8191,80,4,9,96,OUT,494
8192,88,10,15,280,ADJUSTMENT,35
8193,4,11,26,252,OUT,426
8194,44,8,22,249,ADJUSTMENT,456
8195,19,17,26,134,IN,133
8196,65,11,20,127,IN,325
8197,25,2,22,338,OUT,137
8198,19,18,6,158,IN,430
8199,64,25,8,37,ADJUSTMENT,335
8200,47,17,5,93,OUT,467
8201,91,18,20,175,OUT,11
8202,26,13,8,225,IN,193
8203,99,11,16,143,OUT,108
8204,44,24,22,162,OUT,336
8205,83,3,27,348,IN,171
8206,80,19,7,254,IN,38
8207,28,1,6,19,IN,446
8208,54,18,29,53,IN,314
8209,53,13,18,162,ADJUSTMENT,323
8210,47,1,8,335,IN,350
8211,73,18,9,53,IN,38
8212,40,17,14,207,OUT,378
8213,50,22,1,102,ADJUSTMENT,464
8214,17,23,3,84,ADJUSTMENT,182
8215,65,3,26,291,ADJUSTMENT,105
8216,80,24,27,155,IN,256
8217,91,3,29,255,IN,425
8218,1,23,16,113,ADJUSTMENT,266
8219,54,5,15,6,IN,334
8220,71,24,24,254,IN,271
8221,25,22,29,86,IN,315
8222,97,21,3,1,IN,252
8223,68,25,5,354,IN,208
8224,28,18,30,354,OUT,300
8225,39,16,21,45,IN,219
8226,23,17,17,334,OUT,114
8227,93,7,10,310,IN,204
8228,31,2,26,233,OUT,413
8229,59,21,7,126,OUT,315
8230,72,1,29,73,ADJUSTMENT,343
8231,85,17,4,291,ADJUSTMENT,333
8232,66,13,3,313,IN,181
8233,88,11,19,160,OUT,257
8234,2,16,5,57,IN,11
8235,28,17,6,231,ADJUSTMENT,333
8236,18,12,27,21,OUT,442
8237,54,17,27,129,OUT,457
8238,26,2,17,254,ADJUSTMENT,495
8239,9,2,15,141,IN,408
8240,39,24,6,236,ADJUSTMENT,318
8241,75,1,13,188,IN,451
8242,53,15,22,173,IN,29
8243,6,9,4,274,OUT,133
8244,37,12,15,261,ADJUSTMENT,301
8245,95,5,29,334,IN,181
8246,72,8,23,88,OUT,151
8247,47,12,22,82,ADJUSTMENT,384
8248,84,20,2,364,ADJUSTMENT,401
8249,47,5,5,34,OUT,239
8250,76,2,22,234,IN,144
8251,96,13,18,245,OUT,26
8252,54,21,10,172,ADJUSTMENT,396
8253,48,21,4,218,OUT,397
8254,46,17,16,313,OUT,391
8255,35,14,5,319,ADJUSTMENT,155
8256,56,16,15,99,OUT,429
8257,8,1,16,332,ADJUSTMENT,111
8258,10,22,4,210,IN,54
8259,65,4,4,157,ADJUSTMENT,297
8260,72,25,27,41,OUT,298
8261,47,8,9,219,OUT,499
8262,78,2,28,211,ADJUSTMENT,419
8263,44,16,29,217,ADJUSTMENT,257
8264,32,16,2,18,ADJUSTMENT,395
8265,79,12,28,157,IN,32
8266,16,13,14,351,IN,378
8267,33,4,22,167,OUT,2
8268,26,17,26,179,OUT,170
8269,50,14,1,186,ADJUSTMENT,257
8270,86,12,6,66,ADJUSTMENT,489
8271,22,12,23,209,OUT,255
8272,34,14,5,331,OUT,101
8273,92,16,9,106,IN,218
8274,45,7,7,315,IN,410
8275,20,13,22,56,IN,91
8276,7,8,20,120,ADJUSTMENT,341
8277,80,8,14,16,IN,356
8278,63,15,13,146,OUT,173
8279,17,11,26,59,ADJUSTMENT,174
8280,55,5,17,207,ADJUSTMENT,183
8281,91,14,16,103,IN,274
8282,79,2,30,263,IN,181
8283,14,5,11,332,OUT,354
8284,16,10,3,7,ADJUSTMENT,151
8285,84,18,10,234,IN,44
8286,77,2,14,314,IN,195
8287,89,25,5,198,IN,127
8288,35,3,20,224,ADJUSTMENT,489
8289,15,10,17,83,OUT,435
8290,57,15,9,159,ADJUSTMENT,220
8291,70,17,10,274,OUT,319
8292,20,5,22,67,IN,210
8293,91,13,9,171,IN,284
8294,56,16,22,5,OUT,36
8295,50,24,6,116,IN,260
8296,88,17,20,217,OUT,23
8297,95,3,15,205,OUT,314
8298,33,16,21,86,ADJUSTMENT,75
8299,79,5,10,356,OUT,160
8300,28,21,11,126,OUT,146
8301,12,16,11,40,IN,86
8302,51,3,13,355,IN,457
8303,12,21,28,71,OUT,397
8304,3,21,12,167,ADJUSTMENT,148
8305,72,11,6,64,OUT,177
8306,71,15,17,289,OUT,382
8307,77,2,8,253,IN,62
8308,80,2,27,95,OUT,56
8309,3,15,15,332,OUT,358
8310,60,4,18,288,OUT,278
8311,66,24,18,261,IN,30
8312,54,3,17,99,IN,201
8313,32,16,19,138,IN,52
8314,72,9,8,294,OUT,319
8315,91,6,19,132,IN,48
8316,97,21,2,25,ADJUSTMENT,230
8317,87,4,6,328,OUT,359
8318,71,22,24,21,ADJUSTMENT,245
8319,29,25,27,173,IN,125
8320,67,18,14,353,ADJUSTMENT,242
8321,98,9,4,256,OUT,298
8322,17,1,28,72,IN,25
8323,15,5,22,52,ADJUSTMENT,376
8324,84,13,11,148,OUT,131
8325,36,18,14,190,IN,5
8326,57,11,4,91,ADJUSTMENT,227
8327,22,4,9,72,OUT,414
8328,40,4,10,84,OUT,161
8329,67,17,22,336,ADJUSTMENT,471
8330,70,7,9,264,IN,245
8331,66,24,30,203,IN,298
8332,74,20,14,212,OUT,160
8333,83,11,5,145,ADJUSTMENT,356
8334,77,21,23,214,ADJUSTMENT,470
8335,38,11,5,89,OUT,287
8336,31,3,7,321,OUT,27
8337,91,21,7,40,ADJUSTMENT,101
8338,86,25,20,261,ADJUSTMENT,333
8339,71,18,27,136,IN,494
8340,14,16,22,290,IN,317
8341,99,10,24,26,ADJUSTMENT,15
8342,8,11,14,324,OUT,60
8343,39,6,8,249,ADJUSTMENT,88
8344,32,7,1,48,ADJUSTMENT,156
8345,72,2,10,222,OUT,357
8346,37,11,20,353,ADJUSTMENT,97
8347,10,23,20,265,OUT,67
8348,86,5,15,165,OUT,390
8349,83,1,3,313,ADJUSTMENT,165
8350,16,6,12,105,ADJUSTMENT,6
8351,82,5,20,126,ADJUSTMENT,322
8352,77,23,17,59,ADJUSTMENT,498
8353,71,7,4,17,OUT,169
8354,10,17,4,114,IN,35
8355,70,16,12,154,OUT,385
8356,2,25,27,45,OUT,151
8357,16,16,9,324,ADJUSTMENT,426
8358,36,3,30,191,IN,94
8359,99,17,15,17,IN,482
8360,99,6,9,154,IN,188
8361,95,19,9,35,OUT,167
8362,8,13,4,234,ADJUSTMENT,98
8363,44,21,9,314,OUT,225
8364,66,13,26,112,IN,368
8365,78,1,24,41,IN,208
8366,55,24,29,212,ADJUSTMENT,413
8367,82,15,3,132,OUT,400
8368,7,10,21,73,OUT,203
8369,13,18,21,16,ADJUSTMENT,393
8370,9,9,14,49,OUT,83
8371,79,18,10,140,IN,167
8372,73,1,16,245,ADJUSTMENT,207
8373,68,2,17,199,OUT,6
8374,5,6,14,253,OUT,437
8375,74,13,6,274,OUT,116
8376,55,11,10,283,ADJUSTMENT,423
8377,20,24,6,192,OUT,324
8378,64,15,20,291,ADJUSTMENT,305
8379,18,8,5,207,ADJUSTMENT,69
8380,50,4,12,38,IN,200
8381,54,2,24,323,IN,61
8382,89,6,4,144,OUT,322
8383,43,25,29,74,ADJUSTMENT,100
8384,52,22,27,364,ADJUSTMENT,212
8385,44,23,23,198,OUT,211
8386,18,3,17,98,OUT,327
8387,93,7,15,78,IN,32
8388,6,24,3,318,OUT,122
8389,64,4,28,83,OUT,298
8390,82,5,30,194,IN,117
8391,35,21,5,87,OUT,152
8392,48,24,20,56,IN,30
8393,9,21,21,339,OUT,124
8394,63,16,18,341,IN,370
8395,95,5,13,85,OUT,99
8396,91,19,15,199,OUT,172
8397,63,11,9,313,ADJUSTMENT,328
8398,70,12,27,8,ADJUSTMENT,439
8399,10,16,8,335,IN,37
8400,38,3,6,189,OUT,250
8401,17,25,21,165,IN,376
8402,69,10,13,264,ADJUSTMENT,402
8403,30,16,7,130,IN,489
8404,64,3,17,319,OUT,236
8405,21,17,23,294,ADJUSTMENT,229
8406,89,9,6,261,ADJUSTMENT,69
8407,90,17,10,16,OUT,266
8408,12,21,16,188,IN,163
8409,15,12,26,262,OUT,28
8410,66,2,1,21,IN,13
8411,56,11,1,14,OUT,445
8412,41,18,12,228,OUT,185
8413,20,20,28,31,OUT,428
8414,28,22,18,224,OUT,364
8415,80,3,19,51,IN,244
8416,61,10,8,8,IN,356
8417,66,4,23,283,ADJUSTMENT,205
8418,25,7,29,274,IN,488
8419,95,7,2,267,IN,471
8420,20,3,19,195,ADJUSTMENT,170
8421,2,17,27,1,ADJUSTMENT,65
8422,52,2,30,247,IN,91
8423,40,9,17,236,IN,149
8424,12,8,10,118,IN,12
8425,72,16,20,47,ADJUSTMENT,329
8426,88,20,21,342,IN,370
8427,70,14,19,43,IN,71
8428,96,22,19,345,ADJUSTMENT,326
8429,45,6,21,29,ADJUSTMENT,230
8430,97,3,28,188,OUT,347
8431,83,7,2,355,ADJUSTMENT,108
8432,13,18,16,249,OUT,434
8433,37,8,30,117,IN,21
8434,58,6,29,277,ADJUSTMENT,91
8435,77,2,9,246,ADJUSTMENT,372
8436,17,21,22,266,IN,443
8437,27,16,25,339,IN,154
8438,18,15,3,163,ADJUSTMENT,352
8439,21,13,2,310,OUT,148
8440,14,2,22,277,OUT,180
8441,100,2,18,71,IN,450
8442,8,3,16,253,ADJUSTMENT,78
8443,59,15,30,186,OUT,113
8444,60,7,26,68,ADJUSTMENT,328
8445,64,10,28,321,ADJUSTMENT,474
8446,91,24,28,67,IN,343
8447,73,14,16,257,ADJUSTMENT,345
8448,100,5,25,69,IN,165
8449,82,18,21,150,OUT,404
8450,39,8,16,18,IN,278
8451,12,1,30,54,IN,58
8452,80,2,18,187,ADJUSTMENT,43
8453,93,12,17,154,OUT,355
8454,70,12,14,3,IN,12
8455,88,7,9,302,ADJUSTMENT,399
8456,86,25,10,39,IN,299
8457,55,7,21,186,IN,243
8458,25,7,21,124,IN,43
8459,35,7,13,349,OUT,26
8460,89,23,7,35,ADJUSTMENT,48
8461,42,13,12,266,OUT,92
8462,20,6,13,65,ADJUSTMENT,392
8463,59,18,15,77,OUT,360
8464,48,11,19,158,IN,188
8465,3,10,26,296,ADJUSTMENT,257
8466,69,7,22,186,OUT,225
8467,16,4,6,133,OUT,65
8468,59,10,18,268,IN,294
8469,21,4,17,42,IN,1
8470,96,7,25,309,OUT,265
8471,15,8,22,67,ADJUSTMENT,63
8472,84,3,7,256,OUT,426
8473,38,10,10,296,OUT,79
8474,46,18,16,147,OUT,297
8475,42,15,22,325,ADJUSTMENT,30
8476,43,21,24,214,OUT,461
8477,84,21,13,19,OUT,381
8478,37,10,5,39,OUT,430
8479,60,6,9,300,ADJUSTMENT,175
8480,63,3,19,325,IN,324
8481,55,14,3,332,IN,268
8482,59,14,17,62,OUT,493
8483,38,1,19,347,IN,39
8484,63,19,15,317,OUT,175
8485,91,5,3,225,IN,341
8486,16,2,7,103,ADJUSTMENT,98
8487,48,22,1,58,IN,213
8488,4,5,7,212,IN,319
8489,95,1,26,9,ADJUSTMENT,411
8490,58,19,1,275,IN,422
8491,79,1,13,356,OUT,293
8492,27,11,28,320,ADJUSTMENT,127
8493,27,18,16,64,ADJUSTMENT,321
8494,53,16,19,186,ADJUSTMENT,94
8495,92,14,25,158,ADJUSTMENT,458
8496,26,8,25,217,ADJUSTMENT,147
8497,81,12,25,284,ADJUSTMENT,264
8498,29,7,4,209,OUT,495
8499,39,14,3,248,IN,322
8500,94,21,5,312,OUT,397
8501,26,9,7,236,ADJUSTMENT,313
8502,78,24,14,141,IN,196
8503,11,22,2,15,ADJUSTMENT,99
8504,64,22,24,157,ADJUSTMENT,56
8505,8,13,29,345,IN,481
8506,13,17,24,82,OUT,185
8507,50,3,8,297,ADJUSTMENT,112
8508,1,18,9,30,IN,202
8509,65,25,25,256,IN,454
8510,43,17,13,79,IN,357
8511,8,23,2,218,ADJUSTMENT,124
8512,33,21,25,101,ADJUSTMENT,401
8513,56,2,21,193,ADJUSTMENT,254
8514,19,18,14,49,ADJUSTMENT,319
8515,92,6,22,37,ADJUSTMENT,356
8516,95,23,8,3,ADJUSTMENT,375
8517,21,2,25,81,OUT,404
8518,22,25,21,116,ADJUSTMENT,127
8519,22,6,2,48,ADJUSTMENT,441
8520,51,12,8,147,IN,151
8521,49,8,27,26,ADJUSTMENT,236
8522,8,4,14,278,IN,473
8523,68,6,28,165,ADJUSTMENT,441
8524,7,2,6,87,OUT,474
8525,80,19,21,347,ADJUSTMENT,114
8526,61,16,3,20,ADJUSTMENT,222
8527,95,23,6,164,ADJUSTMENT,186
8528,74,5,7,1,OUT,354
8529,86,3,7,116,OUT,491
8530,14,12,2,74,OUT,329
8531,70,9,16,122,IN,6
8532,75,11,19,180,ADJUSTMENT,134
8533,56,11,29,73,OUT,261
8534,100,18,4,276,IN,387
8535,38,2,19,141,OUT,255
8536,31,20,19,288,IN,421
8537,22,22,19,266,OUT,44
8538,50,3,22,358,IN,117
8539,82,11,28,85,OUT,234
8540,1,23,2,282,OUT,298
8541,42,2,18,31,ADJUSTMENT,177
8542,46,9,7,350,IN,282
8543,65,2,13,245,ADJUSTMENT,356
8544,95,1,3,192,IN,239
8545,27,15,15,324,OUT,338
8546,78,1,1,275,ADJUSTMENT,210
8547,49,18,19,52,OUT,30
8548,59,19,22,217,OUT,433
8549,2,14,12,97,IN,145
8550,19,9,2,88,OUT,467
8551,73,22,10,333,ADJUSTMENT,78
8552,11,16,10,199,ADJUSTMENT,473
8553,32,8,30,65,IN,272
8554,50,12,17,218,OUT,409
8555,67,15,16,218,ADJUSTMENT,278
8556,29,18,19,9,OUT,160
8557,56,18,8,39,ADJUSTMENT,140
8558,19,12,30,131,IN,411
8559,59,18,21,307,OUT,43
8560,31,2,10,353,OUT,399
8561,1,6,2,336,IN,159
8562,51,25,30,124,ADJUSTMENT,275
8563,54,6,11,189,IN,373
8564,87,10,29,117,ADJUSTMENT,349
8565,50,24,5,338,IN,117
8566,68,20,24,250,OUT,383
8567,71,16,26,68,ADJUSTMENT,250
8568,24,11,6,3,ADJUSTMENT,478
8569,24,24,6,222,ADJUSTMENT,218
8570,11,5,19,51,IN,345
8571,99,25,1,346,ADJUSTMENT,159
8572,31,13,2,328,OUT,359
8573,93,23,10,138,OUT,2
8574,46,9,15,72,OUT,287
8575,70,9,4,305,OUT,78
8576,54,17,1,20,IN,400
8577,13,4,5,129,IN,252
8578,65,16,16,57,OUT,486
8579,81,18,15,302,OUT,253
8580,26,22,24,196,ADJUSTMENT,415
8581,30,1,16,54,IN,7
8582,60,25,30,186,ADJUSTMENT,496
8583,20,20,4,79,OUT,60
8584,100,1,3,338,ADJUSTMENT,281
8585,14,16,2,324,IN,150
8586,87,2,17,306,IN,396
8587,61,9,29,137,OUT,455
8588,37,20,7,321,IN,133
8589,95,13,4,25,IN,25
8590,25,6,4,176,IN,291
8591,74,17,15,205,OUT,172
8592,43,12,15,325,OUT,338
8593,77,9,30,276,ADJUSTMENT,494
8594,96,13,29,320,ADJUSTMENT,373
8595,70,8,14,325,OUT,83
8596,83,23,26,30,ADJUSTMENT,352
8597,45,9,22,303,IN,356
8598,78,1,25,60,IN,333
8599,37,10,9,266,IN,491
8600,44,1,16,20,OUT,318
8601,19,17,8,213,IN,390
8602,87,21,4,13,ADJUSTMENT,434
8603,86,11,5,44,IN,252
8604,26,25,5,59,IN,297
8605,72,12,22,17,IN,454
8606,50,6,21,353,ADJUSTMENT,386
8607,2,2,27,40,ADJUSTMENT,8
8608,10,4,26,302,OUT,369
8609,100,3,11,108,OUT,413
8610,34,12,26,200,OUT,95
8611,70,18,24,145,IN,194
8612,29,20,28,55,OUT,329
8613,47,22,14,149,ADJUSTMENT,498
8614,91,20,14,192,ADJUSTMENT,12
8615,100,21,9,225,IN,35
8616,18,24,23,356,ADJUSTMENT,360
8617,70,20,8,187,OUT,269
8618,81,6,2,222,IN,311
8619,95,10,6,102,OUT,410
8620,78,14,7,150,OUT,376
8621,24,21,2,38,ADJUSTMENT,412
8622,82,6,11,42,ADJUSTMENT,39
8623,20,17,27,332,ADJUSTMENT,278
8624,75,5,18,282,IN,45
8625,32,2,20,59,ADJUSTMENT,478
8626,26,20,8,209,IN,103
8627,43,15,15,338,IN,243
8628,64,7,17,217,ADJUSTMENT,27
8629,3,4,24,308,OUT,471
8630,94,15,4,87,OUT,233
8631,28,16,11,141,OUT,76
8632,7,25,2,60,ADJUSTMENT,227
8633,40,24,24,162,OUT,190
8634,78,13,26,131,ADJUSTMENT,371
8635,68,5,1,283,OUT,112
8636,31,18,11,1,OUT,62
8637,28,14,26,30,OUT,24
8638,37,2,11,80,ADJUSTMENT,171
8639,75,7,16,286,IN,85
8640,82,18,5,199,ADJUSTMENT,87
8641,7,18,5,36,IN,65
8642,95,19,13,230,ADJUSTMENT,475
8643,77,17,11,138,ADJUSTMENT,400
8644,48,17,5,167,ADJUSTMENT,358
8645,41,5,20,126,IN,368
8646,43,7,1,215,IN,468
8647,71,14,24,189,IN,448
8648,59,9,6,71,ADJUSTMENT,264
8649,37,1,17,15,ADJUSTMENT,482
8650,94,19,13,42,OUT,462
8651,98,1,20,63,ADJUSTMENT,130
8652,4,18,13,263,ADJUSTMENT,452
8653,45,17,29,233,OUT,114
8654,35,18,29,221,OUT,204
8655,20,8,20,257,OUT,236
8656,31,2,27,276,OUT,27
8657,1,6,4,130,IN,98
8658,89,6,10,74,ADJUSTMENT,389
8659,46,4,11,50,ADJUSTMENT,289
8660,71,14,2,219,ADJUSTMENT,189
8661,56,7,29,163,OUT,475
8662,53,22,14,287,IN,274
8663,79,12,24,45,IN,356
8664,46,1,21,17,OUT,261
8665,9,23,14,89,OUT,429
8666,85,17,1,139,OUT,25
8667,55,10,23,17,IN,98
8668,71,8,9,345,ADJUSTMENT,395
8669,69,8,30,286,ADJUSTMENT,362
8670,40,24,8,36,ADJUSTMENT,398
8671,49,12,6,137,ADJUSTMENT,402
8672,27,22,7,87,ADJUSTMENT,341
8673,2,8,21,209,OUT,396
8674,15,17,6,72,OUT,282
8675,59,18,18,140,OUT,147
8676,4,21,23,195,OUT,86
8677,63,17,13,116,OUT,487
8678,73,6,8,227,IN,117
8679,85,11,9,137,IN,193
8680,19,20,15,338,IN,495
8681,31,17,7,280,ADJUSTMENT,411
8682,86,19,20,82,ADJUSTMENT,322
8683,54,19,11,199,IN,433
8684,12,12,6,122,OUT,440
8685,54,16,22,260,ADJUSTMENT,105
8686,35,21,23,345,OUT,40
8687,78,16,12,88,ADJUSTMENT,265
8688,93,23,21,186,ADJUSTMENT,327
8689,53,13,28,242,OUT,108
8690,64,3,4,352,IN,380
8691,16,1,24,152,OUT,92
8692,61,22,4,349,OUT,389
8693,32,13,8,112,IN,195
8694,8,21,4,336,IN,445
8695,36,18,19,9,OUT,80
8696,100,24,9,309,OUT,438
8697,9,11,13,325,OUT,225
8698,55,6,3,230,OUT,175
8699,73,20,16,361,IN,462
8700,64,25,16,120,IN,491
8701,91,18,13,188,OUT,75
8702,51,13,20,11,OUT,104
8703,85,13,3,344,ADJUSTMENT,115
8704,31,19,9,209,IN,108
8705,78,1,2,291,IN,268
8706,89,7,5,259,ADJUSTMENT,302
8707,7,18,17,190,OUT,187
8708,77,23,8,357,IN,460
8709,2,25,11,230,IN,254
8710,99,13,21,221,IN,219
8711,55,8,1,363,ADJUSTMENT,10
8712,9,11,26,121,ADJUSTMENT,334
8713,12,17,29,34,IN,225
8714,53,10,29,324,IN,301
8715,75,22,7,129,ADJUSTMENT,362
8716,16,4,7,26,IN,141
8717,66,5,11,102,ADJUSTMENT,153
8718,37,16,19,13,ADJUSTMENT,97
8719,6,20,10,119,IN,295
8720,49,18,27,163,IN,93
8721,11,18,10,318,OUT,236
8722,16,24,13,318,IN,138
8723,71,5,23,300,OUT,462
8724,99,21,28,147,IN,144
8725,22,25,4,300,OUT,207
8726,60,25,12,151,ADJUSTMENT,9
8727,8,16,3,41,OUT,290
8728,6,9,20,330,ADJUSTMENT,258
8729,35,3,15,200,OUT,485
8730,20,6,30,203,ADJUSTMENT,366
8731,61,25,13,173,IN,10
8732,36,25,28,57,OUT,144
8733,46,10,25,322,OUT,3
8734,11,2,14,23,IN,447
8735,79,24,10,38,ADJUSTMENT,371
8736,19,2,13,146,ADJUSTMENT,304
8737,36,7,25,131,IN,417
8738,15,9,29,44,OUT,44
8739,66,14,22,231,OUT,463
8740,6,8,15,5,OUT,463
8741,46,16,4,284,OUT,229
8742,12,16,30,232,IN,350
8743,42,3,17,43,IN,312
8744,13,6,26,313,OUT,54
8745,43,11,21,361,ADJUSTMENT,233
8746,53,11,30,93,ADJUSTMENT,463
8747,22,6,23,247,IN,70
8748,76,18,8,120,OUT,130
8749,36,13,21,322,IN,302
8750,95,7,6,326,ADJUSTMENT,23
8751,6,24,7,240,IN,99
8752,74,15,29,321,ADJUSTMENT,489
8753,6,11,28,99,IN,194
8754,47,6,3,310,OUT,373
8755,94,23,19,130,IN,189
8756,70,4,24,245,ADJUSTMENT,65
8757,42,16,22,112,OUT,209
8758,93,25,7,150,OUT,437
8759,54,16,7,288,OUT,35
8760,79,18,6,334,ADJUSTMENT,214
8761,70,5,3,114,ADJUSTMENT,371
8762,66,18,6,338,ADJUSTMENT,134
8763,35,21,10,49,ADJUSTMENT,41
8764,13,25,14,345,IN,170
8765,98,1,21,168,ADJUSTMENT,236
8766,84,4,19,247,ADJUSTMENT,215
8767,47,10,6,245,OUT,15
8768,54,11,27,255,IN,421
8769,66,6,13,110,OUT,408
8770,42,4,21,296,IN,75
8771,92,4,18,71,ADJUSTMENT,316
8772,39,1,10,144,ADJUSTMENT,258
8773,30,1,26,357,OUT,294
8774,11,3,3,225,IN,352
8775,92,20,24,206,ADJUSTMENT,166
8776,100,7,21,353,ADJUSTMENT,195
8777,86,16,11,353,ADJUSTMENT,384
8778,59,23,3,218,IN,367
8779,81,16,8,17,ADJUSTMENT,96
8780,34,1,26,76,ADJUSTMENT,329
8781,55,25,22,49,IN,48
8782,32,13,16,188,IN,439
8783,20,2,12,293,IN,35
8784,54,12,16,38,ADJUSTMENT,105
8785,3,12,13,28,OUT,145
8786,11,11,13,136,IN,470
8787,87,10,5,355,ADJUSTMENT,245
8788,73,1,15,275,IN,74
8789,85,14,23,30,OUT,382
8790,66,2,7,351,OUT,249
8791,51,24,11,155,IN,259
8792,54,16,11,272,OUT,265
8793,33,11,1,182,IN,75
8794,82,5,11,271,ADJUSTMENT,461
8795,33,1,27,213,OUT,362
8796,93,11,22,144,OUT,180
8797,16,1,21,2,IN,190
8798,44,19,10,216,IN,427
8799,90,14,12,224,ADJUSTMENT,6
8800,19,18,8,245,IN,324
8801,72,6,1,178,ADJUSTMENT,251
8802,20,11,6,153,ADJUSTMENT,353
8803,43,18,29,317,ADJUSTMENT,260
8804,23,21,2,243,IN,71
8805,78,12,14,17,IN,149
8806,27,23,18,3,OUT,318
8807,21,3,19,208,IN,378
8808,4,4,11,200,OUT,385
8809,15,10,24,68,ADJUSTMENT,59
8810,73,25,30,27,ADJUSTMENT,197
8811,37,23,12,168,IN,177
8812,57,14,28,96,ADJUSTMENT,409
8813,90,14,16,101,IN,29
8814,52,25,5,353,IN,201
8815,74,18,9,298,OUT,480
8816,10,7,15,332,ADJUSTMENT,225
8817,89,15,18,354,OUT,35
8818,74,12,17,273,ADJUSTMENT,433
8819,45,1,6,93,OUT,451
8820,39,14,5,176,ADJUSTMENT,271
8821,78,2,19,127,ADJUSTMENT,22
8822,73,14,12,131,IN,394
8823,52,21,23,132,ADJUSTMENT,192
8824,58,4,3,197,OUT,464
8825,45,18,29,310,OUT,80
8826,7,7,4,340,ADJUSTMENT,260
8827,35,10,16,11,ADJUSTMENT,470
8828,10,6,6,201,IN,159
8829,27,24,27,213,OUT,320
8830,3,3,20,90,IN,324
8831,58,14,26,262,OUT,409
8832,74,2,20,133,ADJUSTMENT,463
8833,83,8,16,353,OUT,427
8834,83,23,24,128,OUT,163
8835,52,22,7,296,ADJUSTMENT,46
8836,42,20,14,19,OUT,410
8837,76,18,4,286,ADJUSTMENT,276
8838,50,4,17,182,OUT,85
8839,54,3,15,319,ADJUSTMENT,78
8840,41,19,11,360,OUT,258
8841,55,12,1,346,OUT,249
8842,28,12,24,101,IN,93
8843,66,12,13,164,IN,201
8844,58,3,24,73,IN,361
8845,93,3,10,208,OUT,27
8846,79,12,13,301,OUT,240
8847,45,16,26,148,OUT,232
8848,89,11,10,117,OUT,246
8849,84,7,9,67,IN,129
8850,22,14,20,212,ADJUSTMENT,487
8851,52,3,25,209,OUT,103
8852,27,13,3,13,IN,408
8853,3,2,14,361,IN,262
8854,66,16,22,224,OUT,468
8855,45,5,19,43,OUT,311
8856,59,12,21,216,ADJUSTMENT,223
8857,11,17,10,357,IN,412
8858,9,23,16,44,OUT,467
8859,77,25,29,93,ADJUSTMENT,289
8860,34,13,8,168,OUT,191
8861,21,8,16,145,ADJUSTMENT,219
8862,34,18,9,297,IN,483
8863,81,22,24,309,OUT,385
8864,59,16,24,161,OUT,202
8865,72,13,10,25,ADJUSTMENT,188
8866,66,6,20,189,OUT,125
8867,58,22,29,215,ADJUSTMENT,397
8868,90,24,7,217,IN,3
8869,45,23,4,191,IN,362
8870,48,15,25,328,OUT,287
8871,29,21,1,295,OUT,262
8872,84,13,16,275,ADJUSTMENT,222
8873,75,1,19,278,IN,350
8874,78,17,20,311,OUT,209
8875,42,25,5,147,IN,155
8876,8,11,11,52,ADJUSTMENT,145
8877,36,4,28,54,OUT,207
8878,36,17,17,42,OUT,100
