SalesID,DateID,ProductID,StoreID,CustomerID,PromotionID,SupplierID,InventoryID,LocationID,SalesAmount,ProfitMargin,Discounts,Costs,UnitsSold,Returns,InventoryTurnover,ForecastedSales,PredictedRevenue
7709,152,38,47,160,7,11,53,1,20.61,0.08,41.2,26.75,5,1,14.55,542.92,1307.18
7710,26,14,4,334,2,15,40,43,151.28,0.07,11.54,379.65,16,1,2.3,571.83,668.64
7711,194,47,34,240,3,8,94,25,50.98,0.22,27.81,102.07,19,0,10.88,122.29,673.13
7712,336,14,27,376,10,24,41,27,228.35,0.23,21.9,365.05,9,2,12.94,324.41,643.54
7713,238,75,42,79,8,22,38,25,220.38,0.26,33.24,35.96,19,0,7.73,214.47,531.6
7714,321,73,29,332,2,17,75,21,182.71,0.28,33.4,255.46,5,2,1.82,971.94,1426.02
7715,75,38,5,357,7,23,29,17,490.68,0.16,28.92,221.08,10,1,10.07,282.31,147.03
7716,163,64,18,331,6,23,31,28,125.82,0.29,47.34,386.51,1,0,9.7,23.57,50.3
7717,299,44,4,197,10,21,61,32,396.57,0.06,8.77,162.2,8,1,14.2,113.16,1275.96
7718,29,70,1,120,4,6,74,44,226.49,0.27,41.75,20.31,12,0,12.55,523.07,361.01
7719,165,65,50,248,4,14,99,50,170.73,0.13,24.47,190.16,6,1,8.62,650.22,108.02
7720,337,25,20,139,3,9,40,34,105.72,0.28,33.09,329.85,2,1,2.59,86.79,286.42
7721,186,16,6,226,6,3,93,22,318.53,0.11,13.69,21.93,7,2,1.78,47.74,309.35
7722,54,15,20,83,3,12,2,42,170.17,0.24,4.73,15.44,3,1,13.64,386.4,793.15
7723,295,98,20,410,9,4,48,19,407.39,0.16,38.89,328.88,5,1,7.64,443.35,48.63
7724,42,81,46,26,4,25,1,48,484.39,0.15,12.59,329.77,17,0,9.99,284.4,331.74
7725,285,3,27,128,4,15,59,8,117.43,0.06,19.51,80.79,1,0,11.03,289.83,519.21
7726,138,67,26,401,2,13,32,2,68.69,0.23,2.38,263.33,8,2,8.78,645.99,397.23
7727,187,37,32,223,2,26,88,5,161.18,0.09,32.51,26.64,14,0,13.06,540.37,1108.91
7728,204,81,10,339,7,30,2,28,236.22,0.17,34.37,306.48,13,0,1.84,179.43,43.12
7729,42,55,18,44,5,28,59,4,153.98,0.09,45.08,122.77,12,0,11.7,386.31,837.28
7730,350,38,41,84,3,18,3,36,485.38,0.2,44.55,92.97,5,0,11.67,145.29,886.45
7731,288,63,12,407,6,14,73,1,390.7,0.11,35.26,271.38,2,0,4.25,98.46,1016.89
7732,26,1,10,25,6,13,49,15,483.24,0.2,16.11,364.71,9,2,2.69,707.06,1234.17
7733,56,71,24,220,1,9,88,13,189.75,0.29,18.73,17.56,2,2,9.94,880.43,667.42
7734,253,90,24,293,3,5,76,31,155.81,0.28,19.09,58.35,1,0,5.66,384.17,111.44
7735,122,19,38,204,5,19,34,17,206.64,0.1,6.48,103.04,5,1,1.21,111.76,763.35
7736,106,52,46,368,7,8,62,6,263.8,0.07,47.36,371.19,19,2,7.15,203.42,1115.28
7737,130,30,25,193,4,13,34,24,372.07,0.06,40.91,350.99,6,0,9.94,857.4,163.69
7738,337,55,8,2,8,9,23,13,441.15,0.26,7.26,362.96,9,1,13.85,176.66,1162.24
7739,158,14,14,202,3,17,19,21,234.27,0.11,47.32,151.97,12,1,7.06,193.79,250.37
7740,231,13,43,354,6,5,52,24,148.14,0.12,42.16,93.42,8,2,3.02,196.73,1280.97
7741,308,84,31,32,6,30,60,22,162.83,0.11,45.94,77.47,6,1,7.03,710.06,65.32
7742,91,90,24,89,9,9,96,29,349.99,0.26,14.28,352.9,18,1,11.7,75.12,659.24
7743,22,27,16,202,4,11,28,24,285.94,0.29,16.78,93.26,4,0,2.36,891.66,315.28
7744,290,89,20,439,7,2,90,44,245.81,0.24,23.5,212.8,7,0,3.6,661.48,764.13
7745,110,9,38,178,10,13,49,12,105.37,0.26,11.21,133.36,2,0,4.84,410.18,972.15
7746,49,41,47,193,1,1,45,20,438.35,0.21,23.27,200.08,7,0,7.39,15.53,918.33
7747,129,48,15,160,1,8,76,42,391.61,0.18,0.46,138.96,14,0,13.84,333.51,963.77
7748,73,12,14,293,2,15,95,34,74.62,0.23,43.88,117.89,8,0,11.71,340.57,1465.31
7749,340,10,12,204,4,22,60,15,186.86,0.06,8.11,171.5,15,1,9.73,277.58,421.72
7750,53,6,34,241,6,30,75,4,273.36,0.07,25.04,133.84,7,0,12.3,294.05,173.85
7751,356,34,8,115,4,30,56,14,229.9,0.22,46.44,336.04,14,1,13.36,236.93,1270.46
7752,168,52,19,210,6,2,4,1,201.91,0.13,41.05,232.68,1,0,7.47,650.85,1457.46
7753,45,41,46,222,2,3,18,33,360.82,0.17,38.81,71.29,7,2,11.39,667.46,866.13
7754,105,83,5,397,9,21,29,50,31.98,0.25,30.27,95.14,14,1,13.95,927.06,1412.3
7755,150,6,27,182,3,17,39,47,238.35,0.19,21.81,22.37,2,0,8.45,568.9,1287.5
7756,146,2,41,259,7,18,55,43,134.78,0.25,22.3,120.58,16,1,11.69,416.11,1274.71
7757,204,15,13,469,1,27,58,50,46.89,0.15,4.35,268.14,5,1,14.75,659.75,1341.95
7758,362,17,32,426,8,28,47,29,235.12,0.12,3.24,74.0,6,0,7.61,254.55,907.16
7759,299,16,31,462,4,17,31,10,89.83,0.11,42.17,40.58,5,0,10.41,881.08,414.69
7760,167,28,41,40,5,30,28,36,132.82,0.08,20.43,129.09,19,1,7.25,619.97,71.38
7761,201,85,46,330,7,14,27,14,255.97,0.06,2.7,245.4,9,0,11.02,490.07,868.3
7762,134,72,37,322,3,11,30,22,486.99,0.06,33.15,189.64,17,2,6.43,199.41,1449.31
7763,211,10,2,60,9,23,49,50,343.71,0.12,34.17,133.54,6,1,2.79,22.37,472.19
7764,48,10,7,493,9,23,42,33,143.41,0.12,11.37,353.3,1,2,13.43,191.04,981.21
7765,126,10,48,485,8,26,75,28,194.29,0.15,20.54,187.95,13,1,10.96,778.74,303.74
7766,239,73,11,11,1,14,78,7,206.04,0.2,28.67,182.56,14,2,14.93,437.28,87.31
7767,7,28,11,120,2,5,68,36,81.05,0.24,29.81,13.63,19,1,11.18,806.14,394.95
7768,272,24,23,385,2,26,100,36,84.52,0.1,25.56,256.1,14,1,12.83,247.57,1193.86
7769,37,19,31,410,3,6,1,50,78.46,0.24,18.21,184.28,14,0,14.39,153.53,1438.82
7770,211,97,44,42,2,29,44,41,263.22,0.08,3.44,58.89,8,1,1.83,215.92,358.6
7771,165,68,45,190,1,19,37,34,338.72,0.3,1.11,98.25,8,2,13.0,741.09,647.78
7772,125,56,8,123,5,11,33,37,297.41,0.12,22.98,81.74,18,1,2.55,630.47,237.54
7773,337,67,32,189,6,2,21,6,488.99,0.26,10.15,49.72,13,1,13.3,854.86,1213.78
7774,192,42,48,252,7,10,88,35,67.31,0.1,46.92,174.78,9,0,11.82,572.17,731.67
7775,218,12,21,461,10,13,40,27,493.3,0.29,32.02,145.95,2,0,7.52,627.82,1206.53
7776,214,18,31,92,7,25,61,30,236.0,0.26,29.28,144.69,13,2,12.38,370.21,1104.05
7777,62,23,1,484,2,2,13,32,113.22,0.14,20.33,101.36,8,2,6.63,697.25,631.61
7778,328,84,13,213,7,14,98,19,471.92,0.16,16.48,175.13,7,0,11.2,372.84,443.0
7779,161,6,11,318,2,17,38,22,236.96,0.05,8.99,219.46,14,2,3.77,499.06,99.47
7780,66,53,29,202,2,9,29,21,176.94,0.11,3.01,244.99,6,1,2.0,76.77,1420.64
7781,286,98,4,268,6,8,53,5,110.84,0.12,31.72,88.71,9,2,10.32,330.46,260.72
7782,239,42,36,494,6,8,64,21,137.6,0.16,38.96,291.41,11,2,6.79,136.34,154.06
7783,20,66,15,155,8,7,36,41,489.71,0.08,42.89,11.78,13,2,4.09,475.51,1062.47
7784,188,30,3,195,5,25,5,20,155.47,0.17,36.22,300.43,13,2,3.27,71.36,972.33
7785,82,9,29,28,5,27,20,38,489.01,0.22,44.85,113.9,14,2,13.24,362.42,931.37
7786,363,91,21,194,10,16,93,31,168.46,0.14,49.14,148.63,17,0,5.87,491.03,1393.79
7787,202,42,2,412,1,19,11,37,119.55,0.11,48.08,232.7,15,2,12.58,556.03,1380.13
7788,132,34,6,499,4,24,72,6,95.77,0.19,29.61,244.57,9,2,3.42,249.34,1087.79
7789,37,40,31,223,1,17,28,31,208.87,0.06,11.21,169.04,9,2,7.45,57.32,529.13
7790,132,88,24,107,10,1,49,47,122.22,0.14,5.32,375.22,3,1,7.12,14.87,128.19
7791,77,17,40,149,5,27,41,43,349.98,0.18,49.7,343.47,19,0,4.23,209.92,1201.2
7792,89,29,17,135,8,13,18,24,123.69,0.13,15.42,90.79,18,2,3.75,491.23,706.24
7793,253,100,5,498,1,16,30,18,418.52,0.14,1.7,235.98,8,0,7.93,365.38,1083.8
7794,344,50,2,95,3,6,14,29,417.84,0.26,19.55,288.67,18,0,7.37,631.62,502.93
7795,194,76,12,270,1,15,56,12,146.34,0.28,37.4,87.56,15,2,11.98,318.94,100.07
7796,176,95,5,423,6,12,73,12,378.0,0.26,44.54,8.36,11,0,7.63,557.55,502.74
7797,33,49,42,374,10,24,74,29,429.49,0.07,23.88,390.27,7,0,5.64,863.44,137.09
7798,58,73,41,126,1,8,89,7,297.12,0.12,14.7,383.38,12,0,7.73,518.6,951.75
7799,201,61,20,359,10,26,52,16,186.33,0.23,38.92,128.82,4,1,13.85,560.13,689.31
7800,28,83,8,329,3,1,91,12,223.28,0.29,25.19,96.41,4,0,3.09,642.68,1144.85
7801,35,46,1,471,5,11,66,21,394.18,0.11,4.3,62.69,12,2,13.83,293.8,560.79
7802,125,46,6,318,5,15,67,4,150.19,0.27,44.39,275.17,11,0,10.77,737.69,1100.2
7803,321,17,11,12,2,1,29,42,170.56,0.23,32.79,302.36,8,1,10.32,769.59,478.5
7804,42,66,3,477,3,25,27,17,84.59,0.3,1.84,168.74,4,0,7.06,169.84,610.05
7805,85,5,31,294,9,16,68,28,202.53,0.07,0.45,97.88,10,1,6.05,572.6,541.28
7806,188,54,28,442,1,25,35,31,47.82,0.15,4.39,180.04,12,2,11.45,448.53,265.18
7807,111,16,47,440,1,7,91,47,163.91,0.17,41.1,207.03,1,1,9.54,121.53,558.13
7808,271,81,43,295,2,1,83,8,189.87,0.22,24.07,217.82,5,2,10.13,937.12,847.49
7809,325,91,5,342,8,29,10,46,131.46,0.21,16.77,177.9,1,0,9.67,316.84,332.47
7810,105,7,26,4,6,26,26,50,55.17,0.28,12.46,2.49,17,0,1.83,469.99,998.34
7811,320,8,16,304,4,2,71,26,263.23,0.26,25.34,189.24,14,2,8.22,371.74,203.28
7812,41,72,31,391,7,8,91,40,433.22,0.06,4.15,139.56,2,1,6.06,739.64,674.84
7813,215,87,28,316,6,24,94,46,171.14,0.17,30.86,223.07,8,0,12.23,631.11,198.52
7814,71,96,7,168,9,11,76,48,122.22,0.15,19.03,28.68,18,0,9.24,648.89,928.94
7815,56,82,38,8,6,13,61,31,146.09,0.3,42.92,351.8,16,1,7.1,59.57,724.43
7816,236,38,9,124,2,5,69,19,431.63,0.16,37.72,350.3,19,0,14.9,976.24,1227.34
7817,281,54,39,372,3,18,56,7,266.26,0.22,0.92,226.08,16,2,10.43,288.98,638.58
7818,105,76,35,314,9,19,77,49,69.74,0.12,8.32,295.11,3,2,13.35,150.83,814.83
7819,162,15,43,185,7,21,64,5,356.06,0.2,23.7,175.72,4,2,13.9,233.93,1026.99
7820,191,92,27,35,6,3,41,13,81.41,0.1,32.93,236.53,2,0,11.4,712.31,44.87
7821,9,50,12,73,5,26,4,18,34.82,0.2,35.76,247.45,1,2,6.87,970.7,1390.97
7822,60,56,25,371,3,1,66,18,131.56,0.27,40.81,142.2,10,1,7.89,290.25,821.4
7823,305,95,43,13,4,30,37,50,88.2,0.05,2.46,384.39,11,2,3.21,268.97,1456.12
7824,225,9,29,39,1,22,34,20,304.47,0.18,0.92,241.44,4,0,9.63,947.48,202.78
7825,307,8,31,84,5,30,50,49,244.86,0.3,30.03,396.22,12,1,8.17,620.65,548.48
7826,188,19,34,21,7,5,70,23,363.41,0.09,36.19,173.52,17,0,4.0,552.01,182.5
7827,70,51,33,253,2,19,90,36,258.23,0.1,39.33,13.9,5,1,1.57,288.84,590.26
7828,293,72,27,303,8,9,75,49,212.41,0.17,7.79,121.67,2,2,13.17,539.16,151.81
7829,287,98,2,467,10,26,42,40,265.48,0.27,48.44,260.66,13,2,1.43,18.86,280.83
7830,169,57,14,258,6,24,1,33,220.07,0.19,11.47,364.23,13,1,6.33,562.4,186.95
7831,62,68,13,300,10,7,34,7,23.36,0.18,12.52,246.45,5,1,8.84,483.79,879.87
7832,349,31,24,488,3,12,85,40,341.95,0.07,7.71,189.23,9,2,8.41,603.86,896.14
7833,14,3,5,30,2,14,10,5,481.25,0.29,2.16,33.22,1,0,8.48,745.45,1085.27
7834,164,99,34,471,8,29,5,32,213.91,0.14,40.49,58.76,15,2,4.17,185.15,1061.31
7835,245,83,23,128,4,16,90,9,214.75,0.11,0.28,22.33,15,0,5.64,186.44,1113.23
7836,335,43,19,311,7,13,44,30,27.66,0.15,23.19,284.76,13,2,1.08,450.85,1373.18
7837,8,29,30,40,7,27,19,32,445.74,0.15,4.6,332.61,5,1,13.95,738.01,272.46
7838,154,10,49,461,10,18,21,39,464.92,0.16,2.24,66.61,9,0,9.48,173.11,1278.02
7839,36,12,43,97,9,30,34,4,407.5,0.22,46.73,130.77,3,2,12.46,426.69,1302.47
7840,48,46,16,224,10,10,29,25,57.64,0.27,41.27,192.16,4,2,11.11,563.67,691.74
7841,85,30,50,92,8,21,79,22,450.61,0.06,19.74,57.97,2,0,8.89,545.72,192.81
7842,28,94,40,280,8,21,40,8,16.86,0.17,22.93,167.06,16,1,8.19,875.53,104.85
7843,196,82,34,170,7,6,80,2,225.06,0.15,43.41,386.77,3,1,7.25,358.07,967.06
7844,208,88,49,284,10,22,18,37,252.81,0.05,39.84,287.94,14,2,8.74,182.8,763.11
7845,204,32,11,222,5,3,49,35,417.83,0.25,34.58,67.61,13,1,3.83,227.16,1162.94
7846,307,73,14,117,9,27,61,37,376.68,0.08,26.83,40.43,2,2,6.54,836.94,1245.87
7847,104,47,48,248,7,4,65,22,399.56,0.08,30.39,178.62,9,1,8.71,502.28,143.46
7848,230,88,47,361,3,1,75,1,434.61,0.06,19.67,395.19,16,0,11.27,417.38,494.55
7849,101,63,15,349,6,11,36,39,240.66,0.1,26.4,317.52,12,2,12.0,697.0,649.13
7850,29,26,35,354,3,17,96,42,391.22,0.09,26.98,117.96,18,1,13.07,465.94,698.77
7851,127,3,7,435,6,5,92,48,38.68,0.14,43.24,11.49,13,2,5.9,998.8,56.34
7852,338,23,29,406,8,12,70,33,225.05,0.21,10.93,165.1,2,1,9.26,432.42,621.36
7853,10,75,44,89,9,20,7,49,19.92,0.06,12.33,65.05,1,0,8.52,378.53,550.07
7854,106,74,22,78,2,23,61,4,458.08,0.27,10.55,72.93,6,0,6.63,892.81,93.74
7855,167,50,23,458,6,7,64,48,479.41,0.13,28.96,65.76,15,0,5.7,130.16,343.15
7856,257,36,24,74,3,4,88,9,46.55,0.2,34.76,288.12,14,2,1.13,85.71,1019.51
7857,295,13,35,392,7,26,74,8,268.65,0.05,11.93,15.3,11,2,3.48,475.73,515.55
7858,277,29,10,14,4,30,30,22,165.94,0.14,33.85,226.33,18,0,2.92,989.74,1206.47
7859,65,38,8,45,5,16,17,49,174.55,0.05,31.4,301.26,19,0,5.21,363.58,351.15
7860,271,77,48,38,10,15,44,42,228.1,0.09,16.05,63.41,8,2,6.04,697.99,770.2
7861,188,90,48,416,6,14,72,49,66.91,0.16,11.49,357.28,2,0,4.92,492.5,1229.92
7862,317,84,12,245,8,29,76,21,94.48,0.18,44.09,32.18,8,2,12.1,717.77,736.3
7863,138,5,29,62,2,2,26,48,290.8,0.09,28.48,273.4,10,0,3.78,348.43,1498.98
7864,343,20,29,493,4,10,17,41,14.28,0.24,35.19,69.61,8,1,4.68,902.18,813.81
7865,105,78,23,96,4,20,35,28,301.9,0.1,46.27,322.61,8,2,8.04,104.13,316.29
7866,34,14,26,323,6,24,46,37,162.86,0.08,10.27,228.99,7,0,4.98,807.87,1112.55
7867,110,8,37,252,4,2,5,2,416.94,0.13,17.53,236.09,6,2,13.54,88.44,912.45
7868,33,48,32,468,5,5,45,46,302.0,0.19,21.72,139.06,2,0,9.57,991.04,943.44
7869,354,13,38,61,5,13,75,17,355.51,0.3,11.64,114.02,18,2,5.72,201.19,541.91
7870,231,24,6,269,8,23,16,31,61.64,0.15,42.02,185.87,15,0,7.33,387.63,410.76
7871,317,79,8,119,4,10,58,45,136.6,0.16,4.17,303.33,16,2,6.92,403.1,338.16
7872,266,65,17,87,6,22,42,13,498.35,0.06,11.96,68.12,19,0,13.47,974.96,133.98
7873,182,86,12,83,7,13,94,45,219.66,0.24,9.55,326.69,3,1,9.18,31.09,518.54
7874,340,34,22,80,8,14,60,18,182.64,0.1,47.67,192.46,13,2,6.2,269.6,135.4
7875,65,51,14,228,9,25,56,24,437.56,0.24,31.37,181.43,18,0,7.93,583.29,662.27
7876,333,3,34,483,10,18,6,31,21.37,0.28,35.81,7.62,9,0,6.08,569.3,324.7
7877,1,90,19,303,8,20,20,33,269.71,0.24,5.42,50.55,9,0,11.76,197.79,1135.92
7878,133,78,6,111,4,23,84,31,109.08,0.21,9.7,173.36,18,1,1.26,451.58,559.85
7879,80,58,18,370,4,28,24,27,187.24,0.2,40.49,392.54,7,1,7.97,31.71,850.77
7880,271,72,36,310,10,8,91,36,103.89,0.16,28.39,100.81,19,1,4.46,793.46,1167.73
7881,241,55,37,71,5,5,67,21,23.72,0.09,2.26,5.09,19,1,4.25,140.65,504.91
7882,28,80,38,436,3,21,88,5,211.17,0.24,28.28,174.9,15,2,3.59,174.25,449.2
7883,223,42,15,485,2,20,52,11,395.66,0.17,23.77,7.37,15,0,8.01,438.03,174.21
7884,23,21,38,328,2,25,10,34,476.22,0.21,7.68,135.15,8,2,2.49,836.43,48.14
7885,109,10,40,25,9,12,25,34,313.81,0.14,29.65,142.27,14,1,8.28,418.5,829.38
7886,107,57,9,279,8,16,92,48,197.47,0.1,8.69,1.94,16,0,9.45,491.92,856.58
7887,145,25,6,202,6,26,82,3,386.08,0.25,40.57,312.05,16,1,13.58,49.53,586.23
7888,354,56,2,414,9,20,45,6,255.09,0.14,30.92,365.23,18,2,11.72,444.14,494.43
7889,139,38,16,225,5,19,78,20,186.97,0.27,43.57,399.51,17,0,10.1,920.85,1459.43
7890,284,86,1,267,10,25,1,4,93.65,0.29,21.23,204.0,2,1,12.3,65.74,128.99
7891,298,61,30,419,1,7,84,37,399.08,0.26,25.6,123.34,10,1,5.92,344.88,307.15
7892,99,47,48,283,8,25,25,39,252.71,0.08,38.03,287.27,14,1,8.45,571.21,1137.05
7893,317,54,33,117,3,4,76,7,482.08,0.26,27.31,294.85,8,0,2.2,791.59,333.16
7894,123,46,1,67,9,19,73,17,401.95,0.18,28.6,152.3,6,2,8.32,817.19,1073.41
7895,320,68,39,47,1,10,9,38,212.91,0.11,27.67,226.67,4,2,6.44,55.92,1408.18
7896,287,4,16,241,3,8,42,36,371.72,0.07,24.57,328.89,11,1,13.78,907.01,1091.1
7897,81,94,17,178,1,16,63,34,229.43,0.12,40.28,76.48,15,2,5.22,491.59,1210.19
7898,10,66,48,8,1,4,25,6,44.53,0.08,24.26,9.17,19,2,10.61,33.71,1185.92
7899,8,93,48,183,6,10,94,39,260.76,0.06,45.04,216.34,17,1,10.63,508.59,617.65
7900,205,43,38,77,4,19,48,2,433.54,0.3,40.43,266.09,5,1,10.98,874.44,253.9
7901,315,62,18,426,10,16,55,18,428.44,0.26,34.62,230.41,14,2,10.53,210.61,327.63
7902,197,100,22,67,4,12,92,42,289.61,0.23,44.93,238.9,11,2,13.36,880.18,1402.52
7903,198,85,22,148,5,20,66,27,193.11,0.1,26.85,157.84,8,0,9.34,566.23,138.64
7904,30,85,35,494,3,2,89,39,10.0,0.06,41.09,260.95,12,1,12.98,187.68,574.76
7905,20,85,31,173,2,28,82,41,159.15,0.17,12.09,18.08,13,0,10.43,507.0,945.57
7906,48,4,40,35,10,11,24,19,494.96,0.24,3.65,61.32,19,2,13.34,395.44,277.54
7907,130,65,27,77,8,20,82,32,364.61,0.29,34.25,178.48,1,0,11.2,716.45,224.41
7908,293,62,36,404,7,23,91,24,360.21,0.26,15.08,377.25,4,1,7.41,590.56,935.58
7909,132,90,4,280,10,13,44,34,381.74,0.27,31.73,258.15,5,0,4.79,602.22,1311.02
7910,356,2,49,185,4,3,56,25,311.96,0.11,3.87,142.76,4,2,13.73,552.47,1381.82
7911,54,9,5,55,2,17,35,24,295.0,0.09,47.78,183.73,11,1,2.85,739.05,1033.27
7912,281,57,25,393,9,10,34,25,229.54,0.11,25.76,338.41,13,2,13.17,230.0,1078.42
7913,265,45,31,94,8,8,6,12,224.75,0.08,0.48,217.45,8,2,10.13,619.33,1408.67
7914,215,18,14,473,4,6,49,30,436.07,0.25,23.8,20.1,4,0,9.54,255.33,595.39
7915,290,48,30,144,5,14,16,6,199.76,0.28,39.49,167.33,7,1,8.51,76.74,1462.37
7916,43,42,47,247,10,19,87,30,420.94,0.13,43.26,155.82,13,2,5.09,737.97,471.92
7917,74,41,12,439,6,24,92,33,419.68,0.27,23.06,360.06,7,1,9.51,255.46,557.9
7918,350,75,27,200,4,22,13,15,386.59,0.06,6.3,122.86,14,0,7.67,80.89,1145.45
7919,278,89,45,236,2,1,12,29,23.63,0.22,45.31,26.81,17,0,6.59,204.69,1077.99
7920,326,90,24,314,5,25,11,14,78.25,0.18,49.06,142.57,18,1,9.98,992.97,568.26
7921,242,58,30,320,1,11,47,25,160.78,0.12,3.16,18.52,17,2,2.15,837.99,90.94
7922,130,100,18,220,7,25,60,45,424.53,0.24,3.9,333.08,17,0,9.47,570.59,958.89
7923,350,42,14,332,9,25,49,5,437.26,0.1,28.28,236.49,16,0,14.97,346.61,912.35
7924,194,35,19,371,3,14,52,2,25.57,0.15,26.7,188.28,6,0,1.6,347.99,1327.82
7925,32,38,22,216,6,13,61,47,165.74,0.23,29.43,144.58,11,1,7.64,363.75,462.27
7926,106,67,26,49,9,12,86,16,425.94,0.13,15.86,167.65,1,1,7.35,984.0,1369.62
7927,204,41,7,285,4,22,95,39,128.6,0.26,2.52,315.35,6,0,2.04,757.99,867.76
7928,1,99,28,463,6,6,91,38,488.12,0.27,29.02,72.83,8,2,7.9,358.92,340.69
7929,245,50,38,118,3,29,91,17,247.21,0.1,7.57,29.5,12,1,3.1,27.39,601.11
7930,72,86,5,82,9,4,40,31,468.97,0.16,17.06,225.13,3,2,12.51,271.3,317.8
7931,306,72,36,263,7,24,90,1,217.27,0.16,29.12,343.7,10,1,13.6,215.68,702.36
7932,15,79,18,77,7,9,71,6,165.28,0.15,10.42,225.33,10,1,12.54,217.83,719.5
7933,53,45,14,211,4,28,75,31,184.39,0.18,27.12,318.67,8,1,13.99,950.09,1193.28
7934,8,71,48,496,6,7,53,6,442.73,0.07,35.74,357.21,6,2,10.06,250.32,1119.44
7935,330,19,23,491,8,7,61,36,168.69,0.27,3.29,31.68,4,2,12.81,170.62,881.26
7936,46,17,14,122,6,13,22,8,336.33,0.12,30.97,236.08,9,0,7.99,833.34,829.38
7937,325,65,32,325,6,2,83,29,237.57,0.05,25.47,333.27,15,1,12.06,821.72,1041.2
7938,114,93,5,90,4,2,38,9,471.13,0.22,4.87,257.77,16,1,14.25,437.15,239.27
7939,147,77,22,258,8,28,84,22,83.88,0.21,35.32,237.02,2,1,6.33,632.52,887.13
7940,166,56,28,161,10,15,61,10,217.19,0.3,15.54,315.44,4,1,12.68,981.34,1367.32
7941,139,93,43,176,8,26,83,24,66.69,0.23,9.11,283.2,2,1,7.64,950.4,472.61
7942,117,41,12,293,9,16,83,40,291.18,0.13,14.12,201.15,8,2,9.58,278.54,54.82
7943,299,42,18,89,6,27,100,2,204.44,0.29,27.31,18.57,11,0,13.36,406.38,26.63
7944,276,6,36,127,2,2,47,20,35.16,0.14,29.0,245.72,6,2,13.33,314.22,68.21
7945,277,69,31,473,4,20,27,17,425.67,0.26,8.48,86.06,10,2,11.39,203.89,1124.5
7946,338,98,13,359,4,25,81,33,190.88,0.13,46.83,102.38,4,2,5.38,228.48,1301.19
7947,313,75,20,286,8,5,18,14,249.35,0.06,16.45,272.14,3,1,2.21,622.8,25.39
7948,178,73,45,297,5,2,20,32,206.72,0.23,13.41,181.78,12,1,14.81,548.31,1046.7
7949,330,40,36,260,4,20,42,37,246.88,0.14,9.34,287.0,1,2,8.96,821.55,466.45
7950,354,41,7,339,8,7,41,24,13.08,0.13,6.03,157.63,14,0,2.55,386.36,597.54
7951,154,9,23,475,3,5,72,41,408.65,0.23,49.1,348.14,11,2,14.43,696.57,1385.48
7952,201,8,34,244,2,11,58,20,169.49,0.13,33.74,171.4,8,2,7.4,996.99,1036.8
7953,115,44,50,111,4,8,40,49,363.61,0.08,39.35,198.04,13,2,14.47,451.76,812.02
7954,159,58,32,423,1,17,75,6,37.12,0.15,20.07,51.38,2,2,6.11,594.31,740.59
7955,42,67,21,24,1,14,30,33,264.29,0.26,20.73,201.92,6,2,13.73,685.16,850.39
7956,247,13,6,50,5,29,12,50,454.85,0.08,49.34,96.68,14,2,12.95,629.41,364.92
7957,68,19,16,37,1,30,62,28,202.13,0.19,10.03,305.43,4,2,7.6,224.51,1032.63
7958,326,98,35,181,4,5,62,11,102.64,0.08,16.35,285.9,2,1,5.37,586.39,196.16
7959,334,96,47,253,8,4,87,36,54.05,0.06,9.76,7.32,3,2,11.37,40.07,1197.91
7960,196,49,20,25,8,3,70,20,430.25,0.14,14.13,198.03,18,0,12.91,843.14,385.05
7961,90,80,42,349,2,7,99,6,123.21,0.21,33.18,19.11,7,1,1.6,448.57,20.0
7962,111,100,41,125,3,26,15,8,487.66,0.12,15.45,228.14,4,1,4.15,482.51,1120.44
7963,359,82,11,31,3,11,92,19,127.67,0.16,43.78,360.75,15,1,7.02,93.79,1248.92
7964,145,78,32,237,1,1,7,15,243.09,0.17,2.43,347.0,12,0,3.91,163.67,1140.26
7965,275,30,14,227,3,22,6,22,231.71,0.26,17.74,98.28,8,0,4.8,382.69,448.22
7966,179,66,24,348,8,24,27,2,35.69,0.25,43.04,56.91,8,1,8.21,878.05,259.64
7967,241,77,44,38,6,18,2,28,268.26,0.05,31.07,316.63,7,1,6.36,148.72,45.61
7968,326,91,39,383,5,22,6,36,337.96,0.15,38.55,218.93,18,1,14.08,359.44,136.91
7969,319,59,43,58,10,27,61,36,372.36,0.21,16.18,170.11,18,2,12.79,866.38,587.6
7970,331,53,31,236,9,1,32,44,263.68,0.26,18.47,324.39,6,2,3.92,763.31,441.05
7971,153,52,17,181,7,29,29,18,407.23,0.06,44.41,101.75,16,2,14.28,362.38,1384.71
7972,104,81,25,114,6,16,98,12,377.29,0.21,37.48,90.62,15,2,4.04,106.39,357.34
7973,75,31,9,306,5,13,65,19,101.02,0.26,19.21,245.16,6,1,9.35,562.72,791.39
7974,128,15,22,132,5,6,15,26,203.79,0.11,10.77,109.76,13,0,5.3,255.93,1438.12
7975,199,20,45,348,10,6,10,25,75.58,0.1,5.31,171.29,9,0,4.99,597.4,662.83
7976,154,5,48,180,9,21,10,28,71.04,0.17,43.09,182.47,12,0,8.56,23.81,1352.71
7977,56,7,35,415,10,23,10,15,357.5,0.29,34.88,82.8,16,0,14.26,290.52,1171.92
7978,278,18,37,471,6,14,37,10,267.58,0.22,30.37,25.61,7,1,6.86,204.76,519.96
